store_code_uc,store_zip3,fips_state_code,fips_state_descr,fips_county_code,fips_county_descr,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,years_all
8165849,329,12,FL,61,INDIAN RIVER,1,1,1,1,1,1,1,1,1,1,10
8165867,850,4,AZ,13,MARICOPA,1,1,1,1,1,1,0,0,0,0,6
8166153,925,6,CA,65,RIVERSIDE,1,1,1,1,1,1,1,1,1,1,10
8166252,331,12,FL,86,MIAMI-DADE,1,1,1,1,1,1,1,1,1,1,10
8166270,863,4,AZ,25,YAVAPAI,1,1,1,1,1,1,1,1,1,1,10
8167076,852,4,AZ,13,MARICOPA,1,1,1,1,1,1,1,1,1,1,10
8167248,701,22,LA,51,JEFFERSON,1,1,1,1,1,1,0,0,0,0,6
8167362,301,13,GA,223,PAULDING,1,1,1,1,1,1,1,1,1,1,10
8167479,852,4,AZ,13,MARICOPA,1,1,1,1,1,1,1,1,1,1,10
8167864,402,21,KY,111,JEFFERSON,1,1,1,1,1,1,1,1,1,1,10
8168168,300,13,GA,117,FORSYTH,1,1,1,1,1,1,0,0,0,0,6
8168571,68,9,CT,1,FAIRFIELD,1,1,1,1,1,1,1,1,1,1,10
8168765,601,17,IL,43,DU PAGE,1,1,1,1,1,1,1,1,1,1,10
8168860,700,22,LA,51,JEFFERSON,1,1,1,1,1,1,1,1,1,1,10
8168888,850,4,AZ,13,MARICOPA,1,1,1,1,1,1,1,1,1,1,10
8169476,480,26,MI,99,MACOMB,1,1,1,1,1,1,1,1,1,1,10
8169530,601,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,1,10
8169789,28,44,RI,5,NEWPORT,1,1,1,1,1,1,1,1,1,1,10
8170454,363,1,AL,69,HOUSTON,1,1,1,1,1,1,1,1,1,1,10
8170690,720,5,AR,85,LONOKE,1,1,1,1,1,1,1,1,1,1,10
8170825,158,42,PA,47,ELK,1,1,1,1,1,1,1,1,1,0,9
8173239,402,21,KY,111,JEFFERSON,1,1,1,1,1,1,1,1,1,1,10
8173293,402,21,KY,111,JEFFERSON,1,1,1,1,1,1,1,1,1,1,10
8173760,520,19,IA,61,DUBUQUE,1,1,1,1,1,1,1,1,1,1,10
8173822,460,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
8174004,786,48,TX,491,WILLIAMSON,1,1,1,1,1,1,1,1,1,1,10
8174045,457,39,OH,167,WASHINGTON,1,1,1,1,1,1,1,1,1,1,10
8174299,280,37,NC,119,MECKLENBURG,1,1,1,1,1,1,1,1,1,1,10
8174312,731,40,OK,109,OKLAHOMA,1,1,1,1,1,1,1,1,1,1,10
8174407,183,42,PA,103,PIKE,1,1,1,1,1,1,1,1,1,1,10
8174720,724,5,AR,31,CRAIGHEAD,1,1,1,1,1,1,1,1,1,1,10
8174933,945,6,CA,1,ALAMEDA,1,1,1,1,1,1,1,1,1,1,10
8174969,506,19,IA,75,GRUNDY,1,1,1,1,1,1,0,0,0,0,6
8175412,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
8175431,503,19,IA,153,POLK,1,1,1,1,1,1,1,1,1,1,10
8175828,121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8175911,280,37,NC,167,STANLY,1,1,1,1,1,1,1,1,1,1,10
8175992,189,42,PA,17,BUCKS,1,1,1,1,1,1,1,1,1,1,10
8176006,913,6,CA,37,LOS ANGELES,1,1,1,1,1,1,1,1,1,1,10
8176146,295,45,SC,89,WILLIAMSBURG,1,1,1,1,1,1,1,1,1,1,10
8176327,799,48,TX,141,EL PASO,1,1,1,1,1,1,1,1,1,1,10
8176735,724,5,AR,121,RANDOLPH,1,1,1,1,1,1,1,1,1,1,10
8176984,510,19,IA,167,SIOUX,1,1,1,1,1,1,1,1,1,0,9
8177133,761,48,TX,439,TARRANT,1,1,1,1,1,1,1,1,1,1,10
8177504,532,55,WI,79,MILWAUKEE,1,1,1,1,1,1,0,0,0,0,6
8177790,512,19,IA,119,LYON,1,1,1,1,1,1,0,0,0,0,6
8177840,113,36,NY,81,QUEENS,1,1,1,1,1,1,1,1,1,1,10
8177944,728,5,AR,115,POPE,1,1,1,1,1,1,1,1,1,1,10
8178034,933,6,CA,29,KERN,1,1,1,1,1,1,1,1,1,1,10
8178360,630,29,MO,189,ST LOUIS,1,1,1,1,1,1,1,1,1,1,10
8178437,933,6,CA,29,KERN,1,1,1,1,1,1,1,1,1,1,10
8178655,70,34,NJ,3,BERGEN,1,1,1,1,1,1,1,1,1,1,10
8178750,852,4,AZ,13,MARICOPA,1,1,1,1,1,1,0,0,0,0,6
8178840,937,6,CA,19,FRESNO,1,1,1,1,1,1,1,1,1,1,10
8179338,18,25,MA,17,MIDDLESEX,1,1,1,1,1,1,1,1,1,1,10
8179366,61,9,CT,3,HARTFORD,1,1,1,1,1,1,1,1,1,1,10
8179501,43,23,ME,11,KENNEBEC,1,1,1,1,1,1,1,1,1,1,10
8179619,378,47,TN,89,JEFFERSON,1,1,1,1,1,1,1,1,1,1,10
8179682,951,6,CA,85,SANTA CLARA,1,1,1,1,1,1,1,1,1,1,10
8180085,951,6,CA,85,SANTA CLARA,1,1,1,1,1,1,1,1,1,1,10
8180357,103,36,NY,85,RICHMOND,1,1,1,1,1,1,1,1,1,1,10
8180462,446,39,OH,151,STARK,1,1,1,1,1,1,1,0,0,0,7
8180950,381,47,TN,157,SHELBY,1,1,1,1,1,1,0,0,0,0,6
8181168,853,4,AZ,13,MARICOPA,1,1,1,1,1,1,0,0,0,0,6
8181620,601,17,IL,89,KANE,1,1,1,1,1,1,1,1,1,1,10
8181697,951,6,CA,85,SANTA CLARA,1,1,1,1,1,1,0,0,0,0,6
8181879,112,36,NY,47,KINGS,1,1,1,1,1,1,1,1,1,1,10
8182159,381,47,TN,157,SHELBY,1,1,1,1,1,1,0,0,0,0,6
8182359,330,12,FL,11,BROWARD,1,1,1,1,1,1,1,1,1,1,10
8182648,921,6,CA,73,SAN DIEGO,1,1,1,1,1,1,1,1,1,1,10
8182725,44,23,ME,9,HANCOCK,1,1,1,1,1,1,1,1,1,1,10
8182993,482,26,MI,163,WAYNE,1,1,1,1,1,1,1,1,1,1,10
8183192,673,20,KS,99,LABETTE,1,1,1,1,1,1,1,1,1,1,10
8183549,407,21,KY,125,LAUREL,1,1,1,1,1,1,1,1,1,1,10
8183590,191,42,PA,101,PHILADELPHIA,1,1,1,1,1,1,0,0,0,0,6
8183998,347,12,FL,97,OSCEOLA,1,1,1,1,1,1,1,1,1,1,10
8184202,902,6,CA,37,LOS ANGELES,1,1,1,1,1,1,1,1,1,1,10
8184278,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
8184392,855,4,AZ,9,GRAHAM,1,1,1,1,1,1,1,1,1,1,10
8184926,618,17,IL,147,PIATT,1,1,1,1,1,1,1,1,1,1,10
8185143,42,23,ME,17,OXFORD,1,1,1,1,1,1,1,1,1,1,10
8185321,145,36,NY,55,MONROE,1,1,1,1,1,1,1,1,1,1,10
8185415,506,19,IA,83,HARDIN,1,1,1,1,1,1,1,1,1,1,10
8185601,856,4,AZ,3,COCHISE,1,1,1,1,1,1,0,0,0,0,6
8185746,820,56,WY,21,LARAMIE,1,1,1,1,1,1,1,1,1,1,10
8185786,333,12,FL,11,BROWARD,1,1,1,1,1,1,1,0,1,1,9
8186217,932,6,CA,107,TULARE,1,1,1,1,1,1,1,1,1,1,10
8186352,58,50,VT,5,CALEDONIA,1,1,1,1,1,1,0,0,0,0,6
8186402,972,41,OR,5,CLACKAMAS,1,1,1,1,1,1,1,1,1,1,10
8186592,333,12,FL,11,BROWARD,1,1,1,1,1,1,1,1,1,1,10
8186624,501,19,IA,53,DECATUR,1,1,1,1,1,1,0,0,0,0,6
8186805,170,42,PA,41,CUMBERLAND,1,1,1,1,1,1,1,1,1,1,10
8186995,330,12,FL,87,MONROE,1,1,1,1,1,1,0,0,0,0,6
8187149,171,42,PA,43,DAUPHIN,1,1,1,1,1,1,1,1,1,1,10
8188001,333,12,FL,11,BROWARD,1,1,1,1,1,1,1,1,1,1,10
8188236,635,29,MO,171,PUTNAM,1,1,1,1,1,1,1,0,0,0,7
8188327,29,44,RI,7,PROVIDENCE,1,1,1,1,1,1,1,1,1,1,10
8188761,281,37,NC,97,IREDELL,1,1,1,1,1,1,1,1,1,1,10
8189210,115,36,NY,59,NASSAU,1,1,1,1,1,1,0,0,0,0,6
8189359,837,16,ID,1,ADA,1,1,1,1,1,1,1,1,1,1,10
8189576,40,23,ME,5,CUMBERLAND,1,1,1,1,1,1,1,1,1,1,10
8189594,370,47,TN,165,SUMNER,1,1,1,1,1,1,1,1,1,1,10
8189631,859,4,AZ,1,APACHE,1,1,1,1,1,1,1,1,1,0,9
8189766,159,42,PA,21,CAMBRIA,1,1,1,1,1,1,1,1,1,1,10
8190016,64,9,CT,9,NEW HAVEN,1,1,1,1,1,1,1,1,1,1,10
8190160,951,6,CA,85,SANTA CLARA,1,1,1,1,1,1,1,1,1,1,10
8190283,546,55,WI,121,TREMPEALEAU,1,1,1,1,1,1,1,1,1,1,10
8190382,41,23,ME,5,CUMBERLAND,1,1,1,1,1,1,0,0,0,0,6
8190437,859,4,AZ,17,NAVAJO,1,1,1,1,1,1,1,1,1,1,10
8190686,542,55,WI,61,KEWAUNEE,1,1,1,1,1,1,1,1,1,1,10
8190690,850,4,AZ,13,MARICOPA,1,1,1,1,1,1,1,1,1,1,10
8190840,860,4,AZ,17,NAVAJO,1,1,1,1,1,1,1,1,1,1,10
8191093,851,4,AZ,21,PINAL,1,1,1,1,1,1,1,1,1,1,10
8191206,610,17,IL,195,WHITESIDE,1,1,1,1,1,1,1,1,1,1,10
8191378,159,42,PA,21,CAMBRIA,1,1,1,1,1,1,1,1,1,1,10
8191492,541,55,WI,83,OCONTO,1,1,1,1,1,1,1,1,1,1,10
8191831,466,18,IN,141,ST JOSEPH,1,1,1,1,1,1,1,1,1,1,10
8192145,390,28,MS,123,SCOTT,1,1,1,1,1,1,1,1,1,1,10
8192292,727,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
8192321,21,25,MA,17,MIDDLESEX,1,1,1,1,1,1,1,1,1,0,9
8192397,40,23,ME,5,CUMBERLAND,1,1,1,1,1,1,1,1,1,1,10
8192695,347,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
8192723,926,6,CA,59,ORANGE,1,1,1,1,1,1,1,1,1,1,10
8192954,850,4,AZ,13,MARICOPA,1,1,1,1,1,1,1,1,1,1,10
8193203,42,23,ME,17,OXFORD,1,1,1,1,1,1,1,1,1,1,10
8193258,605,17,IL,197,WILL,1,1,1,1,1,1,1,1,1,1,10
8193626,783,48,TX,247,JIM HOGG,1,1,1,1,1,1,1,1,1,0,9
8193673,70,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
8193846,532,55,WI,79,MILWAUKEE,1,1,1,1,1,1,1,1,1,1,10
8193987,461,18,IN,81,JOHNSON,1,1,1,1,1,1,1,1,1,1,10
8194604,87,34,NJ,29,OCEAN,1,1,1,1,1,1,1,1,1,1,10
8194652,532,55,WI,79,MILWAUKEE,1,1,1,1,1,1,0,0,0,0,6
8194748,786,48,TX,491,WILLIAMSON,1,1,1,1,1,1,1,1,1,1,10
8194815,47,23,ME,3,AROOSTOOK,1,1,1,1,1,1,1,1,1,1,10
8195218,47,23,ME,3,AROOSTOOK,1,1,1,1,1,1,1,1,1,1,10
8195535,361,1,AL,101,MONTGOMERY,1,1,1,1,1,1,1,1,1,1,10
8195725,601,17,IL,43,DU PAGE,1,1,1,1,1,1,1,1,1,1,10
8196169,900,6,CA,37,LOS ANGELES,1,1,1,1,1,1,1,1,1,1,10
8196867,112,36,NY,47,KINGS,1,1,1,1,1,1,1,1,1,1,10
8197419,604,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,1,10
8198231,78,34,NJ,37,SUSSEX,1,1,1,1,1,1,1,1,1,1,10
8198279,530,55,WI,89,OZAUKEE,1,1,1,1,1,1,1,1,1,1,10
8199565,601,17,IL,31,COOK,1,1,1,1,1,1,1,0,0,0,7
8199574,604,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,1,10
8199766,320,12,FL,109,SAINT JOHNS,1,1,1,1,1,1,1,0,0,0,7
8200032,662,20,KS,91,JOHNSON,1,1,1,1,1,1,1,1,1,1,10
8200171,922,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8200322,160,42,PA,19,BUTLER,1,1,1,1,1,1,1,1,1,1,10
8200512,327,12,FL,117,SEMINOLE,1,1,1,1,1,1,1,1,1,1,10
8200820,270,37,NC,67,FORSYTH,1,1,1,1,1,1,1,1,1,1,10
8200888,65,9,CT,9,NEW HAVEN,1,1,1,1,1,1,1,1,1,1,10
8201291,61,9,CT,3,HARTFORD,1,1,1,1,1,1,1,1,1,1,10
8201449,474,18,IN,55,GREENE,1,1,1,1,1,1,1,1,1,0,9
8201644,662,20,KS,91,JOHNSON,1,1,1,1,1,1,1,1,1,1,10
8201694,60,9,CT,3,HARTFORD,1,1,1,1,1,1,1,1,0,0,8
8201852,475,18,IN,101,MARTIN,1,1,1,1,1,1,1,1,1,0,9
8202097,327,12,FL,127,VOLUSIA,1,1,1,1,1,1,1,1,1,1,10
8202186,349,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8202500,331,12,FL,86,MIAMI-DADE,1,1,1,1,1,1,1,1,1,1,10
8202653,951,6,CA,85,SANTA CLARA,1,1,1,1,1,1,1,1,1,1,10
8202658,475,18,IN,125,PIKE,1,1,1,1,1,1,1,1,1,0,9
8202826,974,41,OR,39,LANE,1,1,1,1,1,1,1,1,1,1,10
8202875,49,23,ME,25,SOMERSET,1,1,1,1,1,1,1,1,1,0,9
8202903,327,12,FL,127,VOLUSIA,1,1,1,1,1,1,1,1,1,0,9
8202943,103,36,NY,85,RICHMOND,1,1,1,1,1,1,1,1,1,1,10
8203306,344,12,FL,83,MARION,1,1,1,1,1,1,0,0,0,0,6
8203709,344,12,FL,83,MARION,1,1,1,1,1,1,1,1,1,1,10
8203867,478,18,IN,121,PARKE,1,1,1,1,1,1,1,1,1,1,10
8204201,703,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8204399,27,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
8204438,191,42,PA,101,PHILADELPHIA,1,1,1,1,1,1,1,1,1,1,10
8204487,49,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
8204515,330,12,FL,11,BROWARD,1,1,1,1,1,1,1,1,1,1,10
8204868,282,37,NC,119,MECKLENBURG,1,1,1,1,1,1,1,1,1,1,10
8205044,662,20,KS,91,JOHNSON,1,1,1,1,1,1,1,1,1,0,9
8205076,498,26,MI,3,ALGER,1,1,1,1,1,1,1,1,1,1,10
8205130,531,55,WI,79,MILWAUKEE,1,1,1,1,1,1,0,0,0,0,6
8205674,80,34,NJ,5,BURLINGTON,1,1,1,1,1,1,1,1,1,1,10
8206136,452,39,OH,61,HAMILTON,1,1,1,1,1,1,1,1,1,1,10
8206253,623,17,IL,1,ADAMS,1,1,1,1,1,1,1,1,1,1,10
8206272,856,4,AZ,23,SANTA CRUZ,1,1,1,1,1,1,1,1,1,1,10
8206476,701,22,LA,71,ORLEANS,1,1,1,1,1,1,1,1,1,1,10
8207177,483,26,MI,125,OAKLAND,1,1,1,1,1,1,1,1,1,1,10
8207403,436,39,OH,95,LUCAS,1,1,1,1,1,1,1,1,1,1,10
8207494,612,17,IL,161,ROCK ISLAND,1,1,1,1,1,1,1,1,1,1,10
8208047,452,39,OH,61,HAMILTON,1,1,1,1,1,1,1,1,1,1,10
8208142,87,34,NJ,29,OCEAN,1,1,1,1,1,1,1,1,1,1,10
8208218,601,17,IL,43,DU PAGE,1,1,1,1,1,1,1,1,1,1,10
8208354,531,55,WI,59,KENOSHA,1,1,1,1,1,1,0,0,0,0,6
8208517,35,33,NH,7,COOS,1,1,1,1,1,1,1,1,1,1,10
8208690,154,42,PA,51,FAYETTE,1,1,1,1,1,1,1,1,1,0,9
8208853,486,26,MI,129,OGEMAW,1,1,1,1,1,1,1,1,1,1,10
8208970,224,51,VA,133,NORTHUMBERLD,1,1,1,1,1,1,1,1,1,1,10
8209323,43,23,ME,11,KENNEBEC,1,1,1,1,1,1,1,1,1,1,10
8209440,335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8209781,329,12,FL,61,INDIAN RIVER,1,1,1,1,1,1,1,1,1,1,10
8209994,913,6,CA,37,LOS ANGELES,1,1,1,1,1,1,1,1,1,1,10
8210062,293,45,SC,21,CHEROKEE,1,1,1,1,1,1,1,1,1,1,10
8210107,103,36,NY,85,RICHMOND,1,1,1,1,1,1,1,1,1,1,10
8210600,631,29,MO,189,ST LOUIS,1,1,1,1,1,1,1,1,1,1,10
8211338,32,33,NH,9,GRAFTON,1,1,1,1,1,1,1,1,1,1,10
8211741,32,33,NH,9,GRAFTON,1,1,1,1,1,1,1,1,1,1,10
8212009,961,6,CA,49,MODOC,1,1,1,1,1,1,1,1,1,1,10
8212199,338,12,FL,105,POLK,1,1,1,1,1,1,1,1,1,1,10
8212480,852,4,AZ,13,MARICOPA,1,1,1,1,1,1,1,1,1,1,10
8212521,893,32,NV,33,WHITE PINE,1,1,1,1,1,1,1,1,1,1,10
8212574,314,13,GA,51,CHATHAM,1,1,1,1,1,1,1,1,1,1,10
8212615,630,29,MO,189,ST LOUIS,1,1,1,1,1,1,1,1,1,1,10
8213353,35,33,NH,7,COOS,1,1,1,1,1,1,1,1,1,1,10
8213470,296,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8213526,207,24,MD,33,PRNC GEORGES,1,1,1,1,1,1,1,1,1,1,10
8213784,153,42,PA,125,WASHINGTON,1,1,1,1,1,1,1,1,1,1,10
8213978,234,51,VA,810,VIRGINIA BCH,1,1,1,1,1,1,1,1,1,1,10
8214590,322,12,FL,31,DUVAL,1,1,1,1,1,1,1,1,1,1,10
8214599,193,42,PA,29,CHESTER,1,1,1,1,1,1,0,0,0,0,6
8214743,951,6,CA,85,SANTA CLARA,1,1,1,1,1,1,0,0,0,0,6
8214784,481,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
8214898,392,28,MS,121,RANKIN,1,1,1,1,1,1,1,1,1,1,10
8214939,342,12,FL,81,MANATEE,1,1,1,1,1,1,1,1,1,1,10
8214997,220,51,VA,59,FAIRFAX,1,1,1,1,1,1,1,1,1,1,10
8215187,483,26,MI,125,OAKLAND,1,1,1,1,1,1,0,0,0,0,6
8215435,389,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
8215469,335,12,FL,101,PASCO,1,1,1,1,1,1,1,1,1,1,10
8215590,481,26,MI,163,WAYNE,1,1,1,1,1,1,1,1,1,1,10
8215821,281,37,NC,161,RUTHERFORD,1,1,1,1,1,1,1,1,1,1,10
8215916,706,22,LA,19,CALCASIEU,1,1,1,1,1,1,1,1,1,1,10
8216011,531,55,WI,79,MILWAUKEE,1,1,1,1,1,1,1,1,1,1,10
8216491,166,42,PA,13,BLAIR,1,1,1,1,1,1,1,1,1,1,10
8216605,330,12,FL,11,BROWARD,1,1,1,1,1,1,1,1,1,1,10
8216913,773,48,TX,339,MONTGOMERY,1,1,1,1,1,1,1,1,1,1,10
8217361,113,36,NY,81,QUEENS,1,1,1,1,1,1,0,0,0,0,6
8217764,117,36,NY,103,SUFFOLK,1,1,1,1,1,1,1,1,1,1,10
8217824,554,27,MN,53,HENNEPIN,1,1,1,1,1,1,1,1,1,1,10
8218026,532,55,WI,79,MILWAUKEE,1,1,1,1,1,1,0,0,0,0,6
8218226,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
8219349,760,48,TX,439,TARRANT,1,1,1,1,1,1,1,1,1,1,10
8219543,344,12,FL,83,MARION,1,1,1,1,1,1,1,1,1,1,10
8220069,626,17,IL,167,SANGAMON,1,1,1,1,1,1,1,1,1,1,10
8220232,331,12,FL,86,MIAMI-DADE,1,1,1,1,1,1,0,0,0,0,6
8220349,328,12,FL,95,ORANGE,1,1,1,1,1,1,1,1,1,1,10
8220558,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
8221319,292,45,SC,79,RICHLAND,1,1,1,1,1,1,1,1,1,1,10
8221387,704,22,LA,103,ST TAMMANY,1,1,1,1,1,1,1,1,1,1,10
8221586,577,46,SD,33,CUSTER,1,1,1,1,1,1,1,1,1,1,10
8221635,658,29,MO,77,GREENE,1,1,1,1,1,1,1,1,1,1,10
8222056,558,27,MN,137,SAINT LOUIS,1,1,1,1,1,1,0,0,0,0,6
8222084,330,12,FL,11,BROWARD,1,1,1,1,1,1,1,1,1,1,10
8222124,176,42,PA,71,LANCASTER,1,1,1,1,1,1,1,1,1,1,10
8222170,781,48,TX,29,BEXAR,1,1,1,1,1,1,1,1,1,1,10
8222441,620,17,IL,119,MADISON,1,1,1,1,1,1,1,1,1,1,10
8222659,378,47,TN,155,SEVIER,1,1,1,1,1,1,1,1,1,1,10
8222852,379,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
8222862,551,27,MN,37,DAKOTA,1,1,1,1,1,1,0,0,0,0,6
8223206,951,6,CA,85,SANTA CLARA,1,1,1,1,1,1,1,1,1,1,10
8223496,633,29,MO,183,ST CHARLES,1,1,1,1,1,1,1,1,1,1,10
8223631,815,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
8223668,551,27,MN,123,RAMSEY,1,1,1,1,1,1,0,0,0,0,6
8223697,616,17,IL,143,PEORIA,1,1,1,1,1,1,1,1,1,1,10
8223948,481,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8224782,117,36,NY,103,SUFFOLK,1,1,1,1,1,1,1,1,1,1,10
8224877,554,27,MN,53,HENNEPIN,1,1,1,1,1,1,1,1,1,1,10
8225463,857,4,AZ,19,PIMA,1,1,1,1,1,1,1,1,1,1,10
8225683,551,27,MN,123,RAMSEY,1,1,1,1,1,1,1,1,0,0,8
8225864,473,18,IN,65,HENRY,1,1,1,1,1,1,1,1,1,1,10
8225914,633,29,MO,183,ST CHARLES,1,1,1,1,1,1,1,1,1,1,10
8226036,160,42,PA,19,BUTLER,1,1,1,1,1,1,1,1,1,1,10
8226086,551,27,MN,123,RAMSEY,1,1,1,1,1,1,1,1,0,0,8
8226267,328,12,FL,95,ORANGE,1,1,1,1,1,1,1,1,1,1,10
8226634,151,42,PA,3,ALLEGHENY,1,1,1,1,1,1,1,1,1,1,10
8227046,626,17,IL,107,LOGAN,1,1,1,1,1,1,1,1,1,1,10
8227074,549,55,WI,87,OUTAGAMIE,1,1,1,1,1,1,1,1,1,1,10
8227082,314,13,GA,51,CHATHAM,1,1,1,1,1,1,1,1,1,1,10
8227295,551,27,MN,123,RAMSEY,1,1,1,1,1,1,1,1,1,1,10
8227688,287,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5
8227698,551,27,MN,123,RAMSEY,1,1,1,1,1,1,1,1,1,1,10
8227812,283,37,NC,85,HARNETT,1,1,1,1,1,1,1,1,1,1,10
8227835,44,23,ME,19,PENOBSCOT,1,1,1,1,1,1,1,1,1,1,10
8228091,550,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
8228365,926,6,CA,59,ORANGE,1,1,1,1,1,1,1,1,1,1,10
8228409,953,6,CA,99,STANISLAUS,1,1,1,1,1,1,1,1,1,1,10
8228445,951,6,CA,85,SANTA CLARA,1,1,1,1,1,1,1,1,1,1,10
8228618,535,55,WI,25,DANE,1,1,1,1,1,1,1,1,1,1,10
8228685,484,26,MI,49,GENESEE,1,1,1,1,1,1,1,1,1,1,10
8228694,314,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
8228812,953,6,CA,99,STANISLAUS,1,1,1,1,1,1,1,1,1,1,10
8229021,544,55,WI,141,WOOD,1,1,1,1,1,1,1,1,1,1,10
8229044,564,27,MN,153,TODD,1,1,1,1,1,1,1,1,1,1,10
8229193,301,13,GA,57,CHEROKEE,1,1,1,1,1,1,1,1,1,1,10
8229215,947,6,CA,1,ALAMEDA,1,1,1,1,1,1,1,0,0,0,7
8229243,574,46,SD,13,BROWN,1,1,1,1,1,1,1,1,1,1,10
8229541,617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8229654,951,6,CA,85,SANTA CLARA,1,1,1,1,1,1,1,1,1,1,10
8229859,601,17,IL,43,DU PAGE,1,1,1,1,1,1,1,1,1,1,10
8230049,450,39,OH,165,WARREN,1,1,1,1,1,1,1,1,1,1,10
8230167,347,12,FL,97,OSCEOLA,1,1,1,1,1,1,1,1,1,1,10
8230388,234,51,VA,810,VIRGINIA BCH,1,1,1,1,1,1,1,1,1,1,10
8230452,707,22,LA,63,LIVINGSTON,1,1,1,1,1,1,1,1,1,1,10
8230551,550,27,MN,59,ISANTI,1,1,1,1,1,1,1,1,1,1,10
8230605,801,8,CO,5,ARAPAHOE,1,1,1,1,1,1,1,1,1,1,10
8230615,585,38,ND,15,BURLEIGH,1,1,1,1,1,1,1,1,1,1,10
8230701,297,45,SC,91,YORK,1,1,1,1,1,1,1,1,1,1,10
8230750,335,12,FL,57,HILLSBOROUGH,1,1,1,1,1,1,0,0,0,0,6
8231258,686,31,NE,23,BUTLER,1,1,1,1,1,1,1,1,1,1,10
8231429,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
8231873,49,23,ME,25,SOMERSET,1,1,1,1,1,1,1,1,1,1,10
8231918,314,13,GA,51,CHATHAM,1,1,1,1,1,1,1,1,1,1,10
8232036,946,6,CA,1,ALAMEDA,1,1,1,1,1,1,1,1,1,1,10
8232113,972,41,OR,67,WASHINGTON,1,1,1,1,1,1,1,1,1,1,10
8232372,350,1,AL,117,SHELBY,1,1,1,1,1,1,1,1,1,1,10
8232439,945,6,CA,95,SOLANO,1,1,1,1,1,1,1,1,1,1,10
8232648,280,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3
8232927,841,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
8233477,756,48,TX,203,HARRISON,1,1,1,1,1,1,1,1,1,1,10
8234281,903,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
8234613,430,39,OH,41,DELAWARE,1,1,1,1,1,1,1,1,1,1,10
8234758,88,34,NJ,23,MIDDLESEX,1,1,1,1,1,1,1,1,1,1,10
8234762,70,34,NJ,3,BERGEN,1,1,1,1,1,1,1,1,1,1,10
8234915,780,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8235183,335,12,FL,57,HILLSBOROUGH,1,1,1,1,1,1,0,0,0,0,6
8235260,443,39,OH,153,SUMMIT,1,1,1,1,1,1,1,1,1,1,10
8236365,61,9,CT,3,HARTFORD,1,1,1,1,1,1,1,1,1,1,10
8236469,441,39,OH,35,CUYAHOGA,1,1,1,1,1,1,0,0,0,0,6
8236497,785,48,TX,61,CAMERON,1,1,1,1,1,1,1,1,1,1,10
8236592,322,12,FL,31,DUVAL,1,1,1,1,1,1,1,1,1,1,10
8236999,984,53,WA,53,PIERCE,1,1,1,1,1,1,1,1,1,1,10
8237275,441,39,OH,35,CUYAHOGA,1,1,1,1,1,1,1,1,1,1,10
8237763,981,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
8237837,326,12,FL,29,DIXIE,1,1,1,1,1,1,0,0,0,0,6
8238023,658,29,MO,77,GREENE,1,1,1,1,1,1,1,1,1,1,10
8238851,327,12,FL,9,BREVARD,1,1,1,1,1,1,1,1,1,1,10
8238887,441,39,OH,35,CUYAHOGA,1,1,1,1,1,1,1,1,1,1,10
8238915,810,8,CO,101,PUEBLO,1,1,1,1,1,1,1,1,1,1,10
8239249,602,17,IL,31,COOK,1,1,1,1,1,1,1,1,0,0,8
